"State","Year.Month","Report.Number"
"NM",2001-05-01,5
"NM",2001-06-01,10
"NM",2001-07-01,6
"NM",2001-08-01,8
"NM",2001-09-01,2
"NM",2001-10-01,4
"NM",2001-11-01,8
"NM",2001-12-01,4
"NM",2002-01-01,5
"NM",2002-02-01,2
"NM",2002-03-01,6
"NM",2002-04-01,7
"NM",2002-05-01,7
"NM",2002-06-01,3
"NM",2002-07-01,5
"NM",2002-08-01,7
"NM",2002-09-01,5
"NM",2002-10-01,4
"NM",2002-11-01,3
"NM",2002-12-01,7
"NM",2003-01-01,6
"NM",2003-02-01,5
"NM",2003-03-01,3
"NM",2003-04-01,2
"NM",2003-05-01,6
"NM",2003-06-01,4
"NM",2003-07-01,6
"NM",2003-08-01,4
"NM",2003-09-01,9
"NM",2003-10-01,5
"NM",2003-11-01,2
"NM",2003-12-01,6
"NM",2004-01-01,3
"NM",2004-02-01,3
"NM",2004-03-01,4
"NM",2004-04-01,3
"NM",2004-05-01,10
"NM",2004-06-01,7
"NM",2004-07-01,6
"NM",2004-08-01,7
"NM",2004-09-01,7
"NM",2004-10-01,9
"NM",2004-11-01,4
"NM",2004-12-01,3
"NM",2005-01-01,10
"NM",2005-02-01,5
"NM",2005-03-01,6
"NM",2005-04-01,2
"NM",2005-05-01,5
"NM",2005-06-01,7
"NM",2005-07-01,7
"NM",2005-08-01,6
"NM",2005-09-01,6
"NM",2005-10-01,6
"NM",2005-11-01,6
"NM",2005-12-01,10
"NM",2006-01-01,8
"NM",2006-02-01,3
"NM",2006-03-01,5
"NM",2006-04-01,3
"NM",2006-05-01,8
"NM",2006-06-01,7
"NM",2006-07-01,3
"NM",2006-08-01,6
"NM",2006-09-01,8
"NM",2006-10-01,12
"NM",2006-11-01,5
"NM",2006-12-01,6
"NM",2007-01-01,8
"NM",2007-02-01,7
"NM",2007-03-01,11
"NM",2007-04-01,9
"NM",2007-05-01,5
"NM",2007-06-01,7
"NM",2007-07-01,5
"NM",2007-08-01,10
"NM",2007-09-01,5
"NM",2007-10-01,10
"NM",2007-11-01,5
"NM",2007-12-01,2
"NM",2008-01-01,1
"NM",2008-02-01,5
"NM",2008-03-01,5
"NM",2008-04-01,1
"NM",2008-05-01,7
"NM",2008-06-01,9
"NM",2008-07-01,3
"NM",2008-08-01,13
"NM",2008-09-01,5
"NM",2008-10-01,6
"NM",2008-11-01,4
"NM",2008-12-01,6
"NM",2009-01-01,2
"NM",2009-02-01,8
"NM",2009-03-01,6
"NM",2009-04-01,2
"NM",2009-05-01,5
"NM",2009-06-01,7
"NM",2009-07-01,6
"NM",2009-08-01,3
"NM",2009-09-01,5
"NM",2009-10-01,6
"NM",2009-11-01,2
"NM",2009-12-01,8
"NM",2010-01-01,4
"NM",2010-02-01,2
"NM",2010-03-01,4
"NM",2010-04-01,2
"NM",2010-05-01,4
"NM",2010-06-01,9
"NM",2010-07-01,7
"NM",2010-08-01,8
"NM",2010-09-01,8
"NM",2010-10-01,3
"NM",2010-11-01,6
"NM",2010-12-01,2
"NM",2011-01-01,3
"NM",2011-02-01,7
"NM",2011-03-01,2
"NM",2011-04-01,8
"NM",2011-05-01,3
"NM",2011-06-01,13
"NM",2011-07-01,8
"NM",2011-08-01,4
"NM",2011-09-01,4
"NM",2011-10-01,5
"NM",2011-11-01,4
"NM",2011-12-01,4
"NM",2012-01-01,6
"NM",2012-02-01,3
"NM",2012-03-01,6
"NM",2012-04-01,4
"NM",2012-05-01,7
"NM",2012-06-01,4
"NM",2012-07-01,3
"NM",2012-08-01,6
"NM",2012-09-01,4
"NM",2012-10-01,3
"NM",2012-11-01,1
"NM",2012-12-01,5
"NM",2013-01-01,4
"NM",2013-02-01,6
"NM",2013-03-01,7
"NM",2013-04-01,11
"NM",2013-05-01,14
"NM",2013-06-01,6
"NM",2013-07-01,9
"NM",2013-08-01,11
"NM",2013-09-01,5
"NM",2013-10-01,4
"NM",2013-11-01,4
"NM",2013-12-01,4
"NM",2014-01-01,7
"NM",2014-02-01,5
"NM",2014-03-01,5
"NM",2014-04-01,9
"NM",2014-05-01,8
"NM",2014-06-01,9
"NM",2014-07-01,8
"NM",2014-08-01,4
"NM",2014-09-01,2
"NM",2014-10-01,7
"NM",2014-11-01,5
"NM",2014-12-01,6
"NM",2015-01-01,6
"NM",2015-02-01,4
"NM",2015-03-01,6
"NM",2015-04-01,9
"NM",2015-05-01,9
"NM",2015-06-01,8
"NM",2015-07-01,8
"NM",2015-08-01,9
"NM",2015-09-01,5
"NM",2015-10-01,7
"NM",2015-11-01,5
"NM",2015-12-01,10
"NM",2016-01-01,8
"NM",2016-02-01,9
"NM",2016-03-01,12
"NM",2016-04-01,9
"NM",2016-05-01,8
"NM",2016-06-01,5
"NM",2016-07-01,5
"NM",2016-08-01,6
"NM",2016-09-01,3
"NV",2000-01-01,1
"NV",2000-02-01,2
"NV",2000-03-01,4
"NV",2000-04-01,6
"NV",2000-05-01,3
"NV",2000-06-01,5
"NV",2000-07-01,5
"NV",2000-08-01,5
"NV",2000-09-01,4
"NV",2000-10-01,10
"NV",2000-11-01,9
"NV",2000-12-01,7
"NV",2001-01-01,8
"NV",2001-02-01,6
"NV",2001-03-01,5
"NV",2001-04-01,9
"NV",2001-05-01,5
"NV",2001-06-01,13
"NV",2001-07-01,12
"NV",2001-08-01,15
"NV",2001-09-01,14
"NV",2001-10-01,10
"NV",2001-11-01,3
"NV",2001-12-01,2
"NV",2002-01-01,5
"NV",2002-02-01,3
"NV",2002-03-01,5
"NV",2002-04-01,10
"NV",2002-05-01,5
"NV",2002-06-01,1
"NV",2002-07-01,4
"NV",2002-08-01,7
"NV",2002-09-01,2
"NV",2002-10-01,4
"NV",2002-11-01,3
"NV",2002-12-01,3
"NV",2003-01-01,8
"NV",2003-02-01,8
"NV",2003-03-01,0
"NV",2003-04-01,11
"NV",2003-05-01,9
"NV",2003-06-01,10
"NV",2003-07-01,2
"NV",2003-08-01,4
"NV",2003-09-01,5
"NV",2003-10-01,8
"NV",2003-11-01,7
"NV",2003-12-01,5
"NV",2004-01-01,2
"NV",2004-02-01,9
"NV",2004-03-01,6
"NV",2004-04-01,9
"NV",2004-05-01,7
"NV",2004-06-01,8
"NV",2004-07-01,7
"NV",2004-08-01,5
"NV",2004-09-01,5
"NV",2004-10-01,2
"NV",2004-11-01,5
"NV",2004-12-01,0
"NV",2005-01-01,5
"NV",2005-02-01,2
"NV",2005-03-01,4
"NV",2005-04-01,9
"NV",2005-05-01,5
"NV",2005-06-01,5
"NV",2005-07-01,7
"NV",2005-08-01,16
"NV",2005-09-01,13
"NV",2005-10-01,14
"NV",2005-11-01,12
"NV",2005-12-01,8
"NV",2006-01-01,6
"NV",2006-02-01,12
"NV",2006-03-01,10
"NV",2006-04-01,14
"NV",2006-05-01,24
"NV",2006-06-01,17
"NV",2006-07-01,15
"NV",2006-08-01,14
"NV",2006-09-01,12
"NV",2006-10-01,19
"NV",2006-11-01,14
"NV",2006-12-01,16
"NV",2007-01-01,9
"NV",2007-02-01,10
"NV",2007-03-01,14
"NV",2007-04-01,7
"NV",2007-05-01,17
"NV",2007-06-01,18
"NV",2007-07-01,16
"NV",2007-08-01,12
"NV",2007-09-01,13
"NV",2007-10-01,16
"NV",2007-11-01,15
"NV",2007-12-01,12
"NV",2008-01-01,7
"NV",2008-02-01,10
"NV",2008-03-01,10
"NV",2008-04-01,18
"NV",2008-05-01,13
"NV",2008-06-01,10
"NV",2008-07-01,14
"NV",2008-08-01,16
"NV",2008-09-01,13
"NV",2008-10-01,15
"NV",2008-11-01,5
"NV",2008-12-01,12
"NV",2009-01-01,7
"NV",2009-02-01,5
"NV",2009-03-01,7
"NV",2009-04-01,8
"NV",2009-05-01,6
"NV",2009-06-01,7
"NV",2009-07-01,10
"NV",2009-08-01,10
"NV",2009-09-01,8
"NV",2009-10-01,10
"NV",2009-11-01,8
"NV",2009-12-01,2
"NV",2010-01-01,9
"NV",2010-02-01,6
"NV",2010-03-01,3
"NV",2010-04-01,8
"NV",2010-05-01,9
"NV",2010-06-01,8
"NV",2010-07-01,8
"NV",2010-08-01,15
"NV",2010-09-01,11
"NV",2010-10-01,3
"NV",2010-11-01,11
"NV",2010-12-01,11
"NV",2011-01-01,5
"NV",2011-02-01,12
"NV",2011-03-01,12
"NV",2011-04-01,11
"NV",2011-05-01,6
"NV",2011-06-01,8
"NV",2011-07-01,9
"NV",2011-08-01,10
"NV",2011-09-01,10
"NV",2011-10-01,9
"NV",2011-11-01,9
"NV",2011-12-01,12
"NV",2012-01-01,8
"NV",2012-02-01,12
"NV",2012-03-01,7
"NV",2012-04-01,6
"NV",2012-05-01,12
"NV",2012-06-01,14
"NV",2012-07-01,14
"NV",2012-08-01,19
"NV",2012-09-01,12
"NV",2012-10-01,8
"NV",2012-11-01,6
"NV",2012-12-01,3
"NV",2013-01-01,6
"NV",2013-02-01,13
"NV",2013-03-01,10
"NV",2013-04-01,11
"NV",2013-05-01,17
"NV",2013-06-01,14
"NV",2013-07-01,4
"NV",2013-08-01,11
"NV",2013-09-01,9
"NV",2013-10-01,5
"NV",2013-11-01,7
"NV",2013-12-01,8
"NV",2014-01-01,6
"NV",2014-02-01,12
"NV",2014-03-01,9
"NV",2014-04-01,16
"NV",2014-05-01,9
"NV",2014-06-01,10
"NV",2014-07-01,18
"NV",2014-08-01,9
"NV",2014-09-01,12
"NV",2014-10-01,7
"NV",2014-11-01,6
"NV",2014-12-01,9
"NV",2015-01-01,7
"NV",2015-02-01,6
"NV",2015-03-01,9
"NV",2015-04-01,11
"NV",2015-05-01,12
"NV",2015-06-01,17
"NV",2015-07-01,12
"NV",2015-08-01,25
"NV",2015-09-01,12
"NV",2015-10-01,6
"NV",2015-11-01,7
"NV",2015-12-01,8
"NV",2016-01-01,11
"NV",2016-02-01,4
"NV",2016-03-01,12
"NV",2016-04-01,7
"NV",2016-05-01,12
"NV",2016-06-01,15
"NV",2016-07-01,4
"NV",2016-08-01,17
"NV",2016-09-01,6
"NY",2000-01-01,58
"NY",2000-02-01,46
"NY",2000-03-01,41
"NY",2000-04-01,48
"NY",2000-05-01,47
"NY",2000-06-01,68
"NY",2000-07-01,67
"NY",2000-08-01,62
"NY",2000-09-01,60
"NY",2000-10-01,60
"NY",2000-11-01,35
"NY",2000-12-01,25
"NY",2001-01-01,41
"NY",2001-02-01,50
"NY",2001-03-01,53
"NY",2001-04-01,58
"NY",2001-05-01,64
"NY",2001-06-01,64
"NY",2001-07-01,61
"NY",2001-08-01,52
"NY",2001-09-01,42
"NY",2001-10-01,63
"NY",2001-11-01,39
"NY",2001-12-01,46
"NY",2002-01-01,39
"NY",2002-02-01,35
"NY",2002-03-01,52
"NY",2002-04-01,50
"NY",2002-05-01,35
"NY",2002-06-01,37
"NY",2002-07-01,39
"NY",2002-08-01,30
"NY",2002-09-01,37
"NY",2002-10-01,31
"NY",2002-11-01,28
"NY",2002-12-01,27
"NY",2003-01-01,27
"NY",2003-02-01,31
"NY",2003-03-01,44
"NY",2003-04-01,32
"NY",2003-05-01,38
"NY",2003-06-01,43
"NY",2003-07-01,45
"NY",2003-08-01,31
"NY",2003-09-01,27
"NY",2003-10-01,32
"NY",2003-11-01,14
"NY",2003-12-01,36
"NY",2004-01-01,34
"NY",2004-02-01,38
"NY",2004-03-01,36
"NY",2004-04-01,40
"NY",2004-05-01,42
"NY",2004-06-01,60
"NY",2004-07-01,50
"NY",2004-08-01,29
"NY",2004-09-01,38
"NY",2004-10-01,38
"NY",2004-11-01,27
"NY",2004-12-01,29
"NY",2005-01-01,34
"NY",2005-02-01,33
"NY",2005-03-01,39
"NY",2005-04-01,38
"NY",2005-05-01,33
"NY",2005-06-01,36
"NY",2005-07-01,44
"NY",2005-08-01,46
"NY",2005-09-01,43
"NY",2005-10-01,41
"NY",2005-11-01,39
"NY",2005-12-01,32
"NY",2006-01-01,53
"NY",2006-02-01,38
"NY",2006-03-01,46
"NY",2006-04-01,37
"NY",2006-05-01,56
"NY",2006-06-01,55
"NY",2006-07-01,48
"NY",2006-08-01,46
"NY",2006-09-01,50
"NY",2006-10-01,48
"NY",2006-11-01,41
"NY",2006-12-01,39
"NY",2007-01-01,39
"NY",2007-02-01,34
"NY",2007-03-01,32
"NY",2007-04-01,40
"NY",2007-05-01,71
"NY",2007-06-01,58
"NY",2007-07-01,57
"NY",2007-08-01,43
"NY",2007-09-01,50
"NY",2007-10-01,41
"NY",2007-11-01,33
"NY",2007-12-01,45
"NY",2008-01-01,56
"NY",2008-02-01,38
"NY",2008-03-01,45
"NY",2008-04-01,53
"NY",2008-05-01,44
"NY",2008-06-01,51
"NY",2008-07-01,45
"NY",2008-08-01,45
"NY",2008-09-01,40
"NY",2008-10-01,60
"NY",2008-11-01,39
"NY",2008-12-01,31
"NY",2009-01-01,36
"NY",2009-02-01,40
"NY",2009-03-01,43
"NY",2009-04-01,44
"NY",2009-05-01,40
"NY",2009-06-01,46
"NY",2009-07-01,50
"NY",2009-08-01,36
"NY",2009-09-01,35
"NY",2009-10-01,36
"NY",2009-11-01,28
"NY",2009-12-01,36
"NY",2010-01-01,41
"NY",2010-02-01,28
"NY",2010-03-01,40
"NY",2010-04-01,34
"NY",2010-05-01,48
"NY",2010-06-01,47
"NY",2010-07-01,49
"NY",2010-08-01,36
"NY",2010-09-01,41
"NY",2010-10-01,45
"NY",2010-11-01,36
"NY",2010-12-01,33
"NY",2011-01-01,29
"NY",2011-02-01,37
"NY",2011-03-01,48
"NY",2011-04-01,36
"NY",2011-05-01,49
"NY",2011-06-01,47
"NY",2011-07-01,46
"NY",2011-08-01,44
"NY",2011-09-01,35
"NY",2011-10-01,46
"NY",2011-11-01,30
"NY",2011-12-01,21
"NY",2012-01-01,25
"NY",2012-02-01,27
"NY",2012-03-01,40
"NY",2012-04-01,38
"NY",2012-05-01,45
"NY",2012-06-01,36
"NY",2012-07-01,41
"NY",2012-08-01,33
"NY",2012-09-01,25
"NY",2012-10-01,37
"NY",2012-11-01,23
"NY",2012-12-01,35
"NY",2013-01-01,33
"NY",2013-02-01,47
"NY",2013-03-01,47
"NY",2013-04-01,50
"NY",2013-05-01,40
"NY",2013-06-01,46
"NY",2013-07-01,46
"NY",2013-08-01,49
"NY",2013-09-01,44
"NY",2013-10-01,40
"NY",2013-11-01,38
"NY",2013-12-01,27
"NY",2014-01-01,29
"NY",2014-02-01,38
"NY",2014-03-01,35
"NY",2014-04-01,48
"NY",2014-05-01,42
"NY",2014-06-01,54
"NY",2014-07-01,49
"NY",2014-08-01,41
"NY",2014-09-01,53
"NY",2014-10-01,46
"NY",2014-11-01,29
"NY",2014-12-01,29
"NY",2015-01-01,27
"NY",2015-02-01,28
"NY",2015-03-01,40
"NY",2015-04-01,31
"NY",2015-05-01,28
"NY",2015-06-01,37
"NY",2015-07-01,49
"NY",2015-08-01,46
"NY",2015-09-01,41
"NY",2015-10-01,29
"NY",2015-11-01,27
"NY",2015-12-01,32
"NY",2016-01-01,47
"NY",2016-02-01,48
"NY",2016-03-01,56
"NY",2016-04-01,51
"NY",2016-05-01,67
"NY",2016-06-01,43
"NY",2016-07-01,57
"NY",2016-08-01,46
"NY",2016-09-01,18
"OH",2000-01-01,101
"OH",2000-02-01,138
"OH",2000-03-01,152
"OH",2000-04-01,99
"OH",2000-05-01,121
"OH",2000-06-01,159
"OH",2000-07-01,121
"OH",2000-08-01,132
"OH",2000-09-01,179
"OH",2000-10-01,154
"OH",2000-11-01,103
"OH",2000-12-01,101
"OH",2001-01-01,107
"OH",2001-02-01,97
"OH",2001-03-01,127
"OH",2001-04-01,128
"OH",2001-05-01,143
"OH",2001-06-01,150
"OH",2001-07-01,152
"OH",2001-08-01,182
"OH",2001-09-01,134
"OH",2001-10-01,126
"OH",2001-11-01,96
"OH",2001-12-01,74
"OH",2002-01-01,85
"OH",2002-02-01,89
"OH",2002-03-01,110
"OH",2002-04-01,96
"OH",2002-05-01,107
"OH",2002-06-01,106
"OH",2002-07-01,125
"OH",2002-08-01,123
"OH",2002-09-01,111
"OH",2002-10-01,102
"OH",2002-11-01,76
"OH",2002-12-01,81
"OH",2003-01-01,77
"OH",2003-02-01,83
"OH",2003-03-01,118
"OH",2003-04-01,116
"OH",2003-05-01,125
"OH",2003-06-01,114
"OH",2003-07-01,126
"OH",2003-08-01,123
"OH",2003-09-01,89
"OH",2003-10-01,95
"OH",2003-11-01,90
"OH",2003-12-01,71
"OH",2004-01-01,80
"OH",2004-02-01,87
"OH",2004-03-01,128
"OH",2004-04-01,159
"OH",2004-05-01,120
"OH",2004-06-01,166
"OH",2004-07-01,120
"OH",2004-08-01,113
"OH",2004-09-01,89
"OH",2004-10-01,81
"OH",2004-11-01,94
"OH",2004-12-01,94
"OH",2005-01-01,92
"OH",2005-02-01,92
"OH",2005-03-01,153
"OH",2005-04-01,109
"OH",2005-05-01,128
"OH",2005-06-01,162
"OH",2005-07-01,170
"OH",2005-08-01,192
"OH",2005-09-01,149
"OH",2005-10-01,129
"OH",2005-11-01,113
"OH",2005-12-01,146
"OH",2006-01-01,126
"OH",2006-02-01,107
"OH",2006-03-01,139
"OH",2006-04-01,169
"OH",2006-05-01,138
"OH",2006-06-01,466
"OH",2006-07-01,178
"OH",2006-08-01,285
"OH",2006-09-01,401
"OH",2006-10-01,331
"OH",2006-11-01,177
"OH",2006-12-01,156
"OH",2007-01-01,152
"OH",2007-02-01,98
"OH",2007-03-01,137
"OH",2007-04-01,111
"OH",2007-05-01,152
"OH",2007-06-01,196
"OH",2007-07-01,206
"OH",2007-08-01,210
"OH",2007-09-01,112
"OH",2007-10-01,130
"OH",2007-11-01,121
"OH",2007-12-01,109
"OH",2008-01-01,116
"OH",2008-02-01,109
"OH",2008-03-01,115
"OH",2008-04-01,118
"OH",2008-05-01,91
"OH",2008-06-01,116
"OH",2008-07-01,119
"OH",2008-08-01,107
"OH",2008-09-01,115
"OH",2008-10-01,120
"OH",2008-11-01,80
"OH",2008-12-01,79
"OH",2009-01-01,60
"OH",2009-02-01,56
"OH",2009-03-01,77
"OH",2009-04-01,84
"OH",2009-05-01,77
"OH",2009-06-01,123
"OH",2009-07-01,81
"OH",2009-08-01,72
"OH",2009-09-01,67
"OH",2009-10-01,68
"OH",2009-11-01,60
"OH",2009-12-01,63
"OH",2010-01-01,59
"OH",2010-02-01,54
"OH",2010-03-01,77
"OH",2010-04-01,85
"OH",2010-05-01,64
"OH",2010-06-01,77
"OH",2010-07-01,88
"OH",2010-08-01,102
"OH",2010-09-01,88
"OH",2010-10-01,68
"OH",2010-11-01,41
"OH",2010-12-01,57
"OH",2011-01-01,66
"OH",2011-02-01,57
"OH",2011-03-01,72
"OH",2011-04-01,71
"OH",2011-05-01,68
"OH",2011-06-01,113
"OH",2011-07-01,93
"OH",2011-08-01,72
"OH",2011-09-01,72
"OH",2011-10-01,62
"OH",2011-11-01,41
"OH",2011-12-01,48
"OH",2012-01-01,48
"OH",2012-02-01,58
"OH",2012-03-01,71
"OH",2012-04-01,86
"OH",2012-05-01,97
"OH",2012-06-01,104
"OH",2012-07-01,99
"OH",2012-08-01,109
"OH",2012-09-01,79
"OH",2012-10-01,71
"OH",2012-11-01,77
"OH",2012-12-01,56
"OH",2013-01-01,59
"OH",2013-02-01,57
"OH",2013-03-01,80
"OH",2013-04-01,94
"OH",2013-05-01,104
"OH",2013-06-01,78
"OH",2013-07-01,106
"OH",2013-08-01,111
"OH",2013-09-01,89
"OH",2013-10-01,92
"OH",2013-11-01,63
"OH",2013-12-01,55
"OH",2014-01-01,55
"OH",2014-02-01,83
"OH",2014-03-01,52
"OH",2014-04-01,79
"OH",2014-05-01,115
"OH",2014-06-01,91
"OH",2014-07-01,103
"OH",2014-08-01,107
"OH",2014-09-01,88
"OH",2014-10-01,104
"OH",2014-11-01,75
"OH",2014-12-01,68
"OH",2015-01-01,59
"OH",2015-02-01,56
"OH",2015-03-01,75
"OH",2015-04-01,75
"OH",2015-05-01,100
"OH",2015-06-01,112
"OH",2015-07-01,128
"OH",2015-08-01,137
"OH",2015-09-01,108
"OH",2015-10-01,113
"OH",2015-11-01,75
"OH",2015-12-01,55
"OH",2016-01-01,73
"OH",2016-02-01,75
"OH",2016-03-01,107
"OH",2016-04-01,119
"OH",2016-05-01,108
"OH",2016-06-01,138
"OH",2016-07-01,105
"OH",2016-08-01,124
"OH",2016-09-01,65
"OK",2000-01-01,11
"OK",2000-02-01,16
"OK",2000-03-01,26
"OK",2000-04-01,17
"OK",2000-05-01,20
"OK",2000-06-01,33
"OK",2000-07-01,20
"OK",2000-08-01,29
"OK",2000-09-01,20
"OK",2000-10-01,19
"OK",2000-11-01,13
"OK",2000-12-01,13
"OK",2001-01-01,21
"OK",2001-02-01,15
"OK",2001-03-01,19
"OK",2001-04-01,22
"OK",2001-05-01,28
"OK",2001-06-01,23
"OK",2001-07-01,24
"OK",2001-08-01,29
"OK",2001-09-01,24
"OK",2001-10-01,15
"OK",2001-11-01,15
"OK",2001-12-01,20
"OK",2002-01-01,5
"OK",2002-02-01,6
"OK",2002-03-01,15
"OK",2002-04-01,9
"OK",2002-05-01,16
"OK",2002-06-01,17
"OK",2002-07-01,10
"OK",2002-08-01,15
"OK",2002-09-01,12
"OK",2002-10-01,10
"OK",2002-11-01,9
"OK",2002-12-01,10
"OK",2003-01-01,10
"OK",2003-02-01,11
"OK",2003-03-01,13
"OK",2003-04-01,15
"OK",2003-05-01,21
"OK",2003-06-01,14
"OK",2003-07-01,25
"OK",2003-08-01,15
"OK",2003-09-01,12
"OK",2003-10-01,17
"OK",2003-11-01,12
"OK",2003-12-01,17
"OK",2004-01-01,11
"OK",2004-02-01,16
"OK",2004-03-01,13
"OK",2004-04-01,14
"OK",2004-05-01,22
"OK",2004-06-01,24
"OK",2004-07-01,20
"OK",2004-08-01,11
"OK",2004-09-01,19
"OK",2004-10-01,10
"OK",2004-11-01,16
"OK",2004-12-01,15
"OK",2005-01-01,14
"OK",2005-02-01,14
"OK",2005-03-01,11
"OK",2005-04-01,22
"OK",2005-05-01,16
"OK",2005-06-01,20
"OK",2005-07-01,25
"OK",2005-08-01,25
"OK",2005-09-01,18
"OK",2005-10-01,20
"OK",2005-11-01,10
"OK",2005-12-01,8
"OK",2006-01-01,12
"OK",2006-02-01,16
"OK",2006-03-01,14
"OK",2006-04-01,18
"OK",2006-05-01,17
"OK",2006-06-01,22
"OK",2006-07-01,26
"OK",2006-08-01,14
"OK",2006-09-01,18
"OK",2006-10-01,20
"OK",2006-11-01,20
"OK",2006-12-01,15
"OK",2007-01-01,19
"OK",2007-02-01,16
"OK",2007-03-01,22
"OK",2007-04-01,15
"OK",2007-05-01,23
"OK",2007-06-01,31
"OK",2007-07-01,29
"OK",2007-08-01,35
"OK",2007-09-01,19
"OK",2007-10-01,32
"OK",2007-11-01,13
"OK",2007-12-01,8
"OK",2008-01-01,9
"OK",2008-02-01,15
"OK",2008-03-01,19
"OK",2008-04-01,15
"OK",2008-05-01,16
"OK",2008-06-01,23
"OK",2008-07-01,23
"OK",2008-08-01,26
"OK",2008-09-01,30
"OK",2008-10-01,23
"OK",2008-11-01,15
"OK",2008-12-01,5
"OK",2009-01-01,11
"OK",2009-02-01,9
"OK",2009-03-01,10
"OK",2009-04-01,24
"OK",2009-05-01,16
"OK",2009-06-01,20
"OK",2009-07-01,19
"OK",2009-08-01,10
"OK",2009-09-01,17
"OK",2009-10-01,14
"OK",2009-11-01,11
"OK",2009-12-01,10
"OK",2010-01-01,7
"OK",2010-02-01,8
"OK",2010-03-01,12
"OK",2010-04-01,18
"OK",2010-05-01,11
"OK",2010-06-01,13
"OK",2010-07-01,19
"OK",2010-08-01,16
"OK",2010-09-01,8
"OK",2010-10-01,16
"OK",2010-11-01,15
"OK",2010-12-01,7
"OK",2011-01-01,14
"OK",2011-02-01,11
"OK",2011-03-01,16
"OK",2011-04-01,16
"OK",2011-05-01,12
"OK",2011-06-01,20
"OK",2011-07-01,19
"OK",2011-08-01,19
"OK",2011-09-01,19
"OK",2011-10-01,9
"OK",2011-11-01,11
"OK",2011-12-01,12
"OK",2012-01-01,11
"OK",2012-02-01,5
"OK",2012-03-01,13
"OK",2012-04-01,12
"OK",2012-05-01,12
"OK",2012-06-01,17
"OK",2012-07-01,20
"OK",2012-08-01,16
"OK",2012-09-01,15
"OK",2012-10-01,13
"OK",2012-11-01,4
"OK",2012-12-01,3
"OK",2013-01-01,18
"OK",2013-02-01,7
"OK",2013-03-01,19
"OK",2013-04-01,16
"OK",2013-05-01,14
"OK",2013-06-01,18
"OK",2013-07-01,8
"OK",2013-08-01,24
"OK",2013-09-01,10
"OK",2013-10-01,25
"OK",2013-11-01,11
"OK",2013-12-01,13
"OK",2014-01-01,19
"OK",2014-02-01,28
"OK",2014-03-01,16
"OK",2014-04-01,13
"OK",2014-05-01,24
"OK",2014-06-01,21
"OK",2014-07-01,21
"OK",2014-08-01,32
"OK",2014-09-01,23
"OK",2014-10-01,30
"OK",2014-11-01,17
"OK",2014-12-01,12
"OK",2015-01-01,15
"OK",2015-02-01,7
"OK",2015-03-01,9
"OK",2015-04-01,28
"OK",2015-05-01,15
"OK",2015-06-01,13
"OK",2015-07-01,23
"OK",2015-08-01,13
"OK",2015-09-01,29
"OK",2015-10-01,20
"OK",2015-11-01,13
"OK",2015-12-01,11
"OK",2016-01-01,18
"OK",2016-02-01,10
"OK",2016-03-01,18
"OK",2016-04-01,21
"OK",2016-05-01,17
"OK",2016-06-01,18
"OK",2016-07-01,16
"OK",2016-08-01,26
"OK",2016-09-01,6
"OR",2000-01-01,25
"OR",2000-02-01,33
"OR",2000-03-01,24
"OR",2000-04-01,29
"OR",2000-05-01,30
"OR",2000-06-01,37
"OR",2000-07-01,19
"OR",2000-08-01,32
"OR",2000-09-01,20
"OR",2000-10-01,22
"OR",2000-11-01,19
"OR",2000-12-01,12
"OR",2001-01-01,20
"OR",2001-02-01,20
"OR",2001-03-01,24
"OR",2001-04-01,29
"OR",2001-05-01,13
"OR",2001-06-01,22
"OR",2001-07-01,17
"OR",2001-08-01,24
"OR",2001-09-01,21
"OR",2001-10-01,22
"OR",2001-11-01,19
"OR",2001-12-01,9
"OR",2002-01-01,20
"OR",2002-02-01,14
"OR",2002-03-01,14
"OR",2002-04-01,23
"OR",2002-05-01,13
"OR",2002-06-01,12
"OR",2002-07-01,19
"OR",2002-08-01,25
"OR",2002-09-01,27
"OR",2002-10-01,19
"OR",2002-11-01,16
"OR",2002-12-01,12
"OR",2003-01-01,19
"OR",2003-02-01,17
"OR",2003-03-01,14
"OR",2003-04-01,23
"OR",2003-05-01,17
"OR",2003-06-01,19
"OR",2003-07-01,30
"OR",2003-08-01,20
"OR",2003-09-01,22
"OR",2003-10-01,23
"OR",2003-11-01,13
"OR",2003-12-01,12
"OR",2004-01-01,16
"OR",2004-02-01,15
"OR",2004-03-01,18
"OR",2004-04-01,24
"OR",2004-05-01,15
"OR",2004-06-01,10
"OR",2004-07-01,27
"OR",2004-08-01,26
"OR",2004-09-01,22
"OR",2004-10-01,21
"OR",2004-11-01,19
"OR",2004-12-01,12
"OR",2005-01-01,17
"OR",2005-02-01,18
"OR",2005-03-01,11
"OR",2005-04-01,13
"OR",2005-05-01,27
"OR",2005-06-01,21
"OR",2005-07-01,18
"OR",2005-08-01,28
"OR",2005-09-01,19
"OR",2005-10-01,17
"OR",2005-11-01,12
"OR",2005-12-01,18
"OR",2006-01-01,18
"OR",2006-02-01,26
"OR",2006-03-01,21
"OR",2006-04-01,21
"OR",2006-05-01,24
"OR",2006-06-01,35
"OR",2006-07-01,39
"OR",2006-08-01,32
"OR",2006-09-01,37
"OR",2006-10-01,31
"OR",2006-11-01,22
"OR",2006-12-01,26
"OR",2007-01-01,20
"OR",2007-02-01,33
